"시설종류",대상시설명,소재지도로명주소,소재지지번주소,위도,경도,관리기관명,관할경찰서명,CCTV설치여부,CCTV설치대수,보호구역도로폭,데이터기준일자
"유치원",월드유치원,서울특별시 마포구 월드컵로42길 38,서울특별시 마포구 상암동 1679번지,37.5804055547,126.8811065000,마포구청,마포경찰서,Y,1,8,2020-05-19
"유치원",성결유치원,서울특별시 마포구 독막로28길 19,서울특별시 마포구 신수동 200-1번지,37.5463550588,126.9373322102,마포구청,마포경찰서,Y,2,10,2020-05-19
"어린이집",샘물어린이집,서울특별시 마포구 방울내로 19,서울특별시 마포구 망원동 450-2번지,37.5580769107,126.8983079140,마포구청,마포경찰서,Y,1,5.3~8.0,2020-05-19
"어린이집",성산어린이집,서울특별시 마포구 월드컵북로30길 14,서울특별시 마포구 성산동 145-12번지,37.5685261285,126.9086641000,마포구청,마포경찰서,Y,1,6.0~11.0,2020-05-19
"어린이집",진선미어린이집,서울특별시 마포구 마포대로4나길 28,서울특별시 마포구 마포동 230번지,37.5379978285,126.9454857864,마포구청,마포경찰서,Y,2,5.2~5.5,2020-05-19
"어린이집",창전어린이집,서울특별시 마포구 창전로 69,서울특별시 마포구 창전동 141-2번지,37.5485756000,126.9324640000,마포구청,마포경찰서,Y,1,6.5~19.0,2020-05-19
"어린이집",연화어린이집,서울특별시 마포구 도화4길 94,서울특별시 마포구 도화동 347-134번지,37.5382430000,126.9505002656,마포구청,마포경찰서,Y,1,7,2020-05-19
"어린이집",서강어린이집,서울특별시 마포구 와우산로30길 79,서울특별시 마포구 창전동 3-199번지,37.5520225599,126.9282040000,마포구청,마포경찰서,Y,1,6,2020-05-19
"어린이집",신석어린이집,서울특별시 마포구 대흥로 11,서울특별시 마포구 현석동 114-1번지,37.5424515018,126.9365298233,마포구청,마포경찰서,Y,1,8~25,2020-05-19
"어린이집",아이빛어린이집,서울특별시 마포구 독막로 145,서울특별시 마포구 창전동 444번지,37.5490284045,126.9294899956,마포구청,마포경찰서,Y,1,15,2020-05-19
"어린이집",동교어린이집,서울특별시 마포구 와우산로37길 16,서울특별시 마포구 동교동 181-3번지,37.5562356000,126.9301259952,마포구청,마포경찰서,N,0,6,2020-05-19
"어린이집",노고산어린이집,서울특별시 마포구 신촌로20길 15,서울특별시 마포구 노고산동 33-20번지,37.5546015961,126.9384358000,마포구청,마포경찰서,N,0,8,2020-05-19
