"시설종류",대상시설명,소재지도로명주소,소재지지번주소,위도,경도,관리기관명,관할경찰서명,CCTV설치여부,CCTV설치대수,보호구역도로폭,데이터기준일자
"유치원",생명나무유치원,서울특별시 송파구 송파대로8길 17,서울특별시 송파구 장지동 843-2,37.4780013673,127.1291601962,서울특별시 송파구청,송파경찰서,Y,1,15~21,2020-02-20
"유치원",석촌유치원,서울특별시 송파구 백제고분로40길 20,서울특별시 송파구 석촌동 281-6,37.502878,127.106653,서울특별시 송파구청,송파경찰서,Y,2,10,2020-02-20
"유치원",세륜병설유치원,서울특별시 송파구 양재대로 1264,서울특별시 송파구 오륜동 89-23,37.5185590724,127.1341356,서울특별시 송파구청,송파경찰서,Y,1,15~25,2020-02-20
"유치원",송전병설유치원,서울특별시 송파구 석촌호수로 159,서울특별시 송파구 잠실3동 44-2,37.5088300798,127.0951286104,서울특별시 송파구청,송파경찰서,Y,2,23~35,2020-02-20
"유치원",수정유치원,서울특별시 송파구 위례성대로 28,서울특별시 송파구 방이2동 45-4,37.5159732783,127.1153126313,서울특별시 송파구청,송파경찰서,Y,1,4~6,2020-02-20
"유치원",시연유치원,서울특별시 송파구 오금로24길 25,서울특별시 송파구 송파2동 162-3,37.5048492380,127.1173577,서울특별시 송파구청,송파경찰서,Y,1,6,2020-02-20
"유치원",신천병설유치원,서울특별시 송파구 올림픽로 215,서울특별시 송파구 잠실3동 27-5,37.5140127190,127.0950492240,서울특별시 송파구청,송파경찰서,Y,1,15,2020-02-20
"유치원",아이코리아새세대유치원,서울특별시 송파구 충민로6길 17,서울특별시 송파구 장지동 45,37.4827568569,127.1340436820,서울특별시 송파구청,송파경찰서,Y,1,8~12,2020-02-20
"유치원",아주유치원,서울특별시 송파구 올림픽로4길 59,서울특별시 송파구 거여2동 295,37.50582752,127.0757669,서울특별시 송파구청,송파경찰서,Y,1,12,2020-02-20
"유치원",예은유치원,서울특별시 송파구 오금로32길 13,서울특별시 송파구 송파2동 395,37.504712,127.120402,서울특별시 송파구청,송파경찰서,Y,1,14~16,2020-02-20
"유치원",위례 솔가람유치원,서울특별시 송파구 위례순환로 419,서울특별시 송파구 위례동 406,37.4780167,127.1409678,서울특별시 송파구청,송파경찰서,Y,1,8~12,2020-02-20
"유치원",은선유치원,서울특별시 송파구 동남로11길 27,서울특별시 송파구 가락2동 125-10,37.4921682746,127.126346,서울특별시 송파구청,송파경찰서,Y,1,8,2020-02-20
"유치원",잠신병설유치원,서울특별시 송파구 잠실로 32,서울특별시 송파구 잠실2동 22-10,37.5141325,127.0879195,서울특별시 송파구청,송파경찰서,Y,1,15,2020-02-20
