"시설종류",대상시설명,소재지도로명주소,소재지지번주소,위도,경도,관리기관명,관할경찰서명,CCTV설치여부,CCTV설치대수,보호구역도로폭,데이터기준일자
"어린이집",솔샘어린이집,서울특별시 성북구 보국문로16가길 82,서울특별시 성북구 정릉동 266-11,37.6137458,127.0111087,서울특별시 성북구청,서울특별시 성북경찰서,Y,1,6,2021-09-09
"어린이집",안암어린이집,서울특별시 성북구 고려대로8길 5,서울특별시 성북구 안암동2가 140-3,37.5856466,127.0214146,서울특별시 성북구청,서울특별시 성북경찰서,Y,1,,2021-09-09
"어린이집",노벨어린이집,서울특별시 성북구 정릉로8길 40-20,서울특별시 성북구 정릉동 873,37.60840132,126.9970655,서울특별시 성북구청,서울특별시 성북경찰서,Y,1,,2021-09-09
"어린이집",북악어린이집,서울특별시 성북구 솔샘로6마길 5,서울특별시 성북구 정릉동 357,37.60980502,127.0078342,서울특별시 성북구청,서울특별시 성북경찰서,Y,1,,2021-09-09
"어린이집",성북어린이집,서울특별시 성북구 성북로4길 13-2,서울특별시 성북구 동소문동1가 1,37.5896356,127.0059087,서울특별시 성북구청,서울특별시 성북경찰서,Y,1,,2021-09-09
"어린이집",웅지어린이집,서울특별시 성북구 길음로9길 113,서울특별시 성북구 길음동 877-255,37.6022014,127.0212171,서울특별시 성북구청,서울특별시 성북경찰서,Y,1,,2021-09-09
"어린이집",짐랜드어린이집,서울특별시 성북구 정릉로29길 10,서울특별시 성북구 정릉동 175-5,37.60390815,127.0158033,서울특별시 성북구청,서울특별시 성북경찰서,Y,1,,2021-09-09
"어린이집",다솔어린이집,서울특별시 성북구 삼양로8가길 32,서울특별시 성북구 길음동 905,37.6088152,127.0247485,서울특별시 성북구청,서울특별시 종암경찰서,Y,1,,2021-09-09
"어린이집",목화어린이집,서울특별시 성북구 오패산로4길 39-1,서울특별시 성북구 하월곡동 52-6,37.60440698,127.0400044,서울특별시 성북구청,서울특별시 종암경찰서,Y,1,8.5,2021-09-09
"어린이집",새싹어린이집,서울특별시 성북구 오패산로 21,서울특별시 성북구 하월곡동 96-113,37.60412684,127.0370454,서울특별시 성북구청,서울특별시 종암경찰서,Y,1,19,2021-09-09
"어린이집",장위3동어린이집,서울특별시 성북구 돌곶이로32길 43,서울특별시 성북구 장위동 77-64,37.61675603,127.0534217,서울특별시 성북구청,서울특별시 종암경찰서,Y,1,,2021-09-09
"유치원",숭곡병설유치원,서울특별시 성북구 종암로40길 30,서울특별시 성북구 하월곡동 84-86,37.6084672,127.0328164,서울특별시 성북구청,서울특별시 종암경찰서,Y,1,,2021-09-09
"유치원",숭례병설유치원,서울특별시 성북구 종암로5길 14,서울특별시 성북구 종암동 22-1,37.59452281,127.0352968,서울특별시 성북구청,서울특별시 종암경찰서,Y,1,,2021-09-09
"유치원",신암유치원,서울특별시 성북구 보문로27길 15,서울특별시 성북구 보문동2가 30,37.58677107,127.0173862,서울특별시 성북구청,서울특별시 성북경찰서,Y,1,,2021-09-09
"유치원",영재유치원,서울특별시 성북구 종암로15길 1,서울특별시 성북구 종암동 45-31,37.59743497,127.0347683,서울특별시 성북구청,서울특별시 종암경찰서,Y,1,,2021-09-09
"유치원",우촌유치원,서울특별시 성북구 성북로4길 52-1,서울특별시 성북구 돈암동 609,37.59564089,127.0114006,서울특별시 성북구청,서울특별시 성북경찰서,Y,1,8,2021-09-09
"유치원",은하유치원,서울특별시 성북구 돌곶이로 64,서울특별시 성북구 석관동 248-5,37.6094377,127.0586569,서울특별시 성북구청,서울특별시 종암경찰서,Y,1,,2021-09-09
"유치원",장월병설유치원,서울특별시 성북구 한천로101길 66,서울특별시 성북구 장위동 316,37.62194118,127.0471649,서울특별시 성북구청,서울특별시 종암경찰서,Y,1,,2021-09-09
"유치원",정덕병설유치원,서울특별시 성북구 아리랑로 63,서울특별시 성북구 동소문동7가 118-1,37.59823941,127.013421,서울특별시 성북구청,서울특별시 성북경찰서,Y,1,,2021-09-09
"어린이집",종암어린이집,서울특별시 성북구 종암로23길 11,서울특별시 성북구 종암동 79-236,37.5997311,127.0333264,서울특별시 성북구청,서울특별시 종암경찰서,Y,1,,2021-09-09
"유치원",천사유치원,서울특별시 성북구 성북로4길 52,서울특별시 성북구 돈암동 609-1,37.59447253,127.012706,서울특별시 성북구청,서울특별시 성북경찰서,Y,1,6,2021-09-09
"유치원",청덕병설유치원,서울특별시 성북구 정릉로9라길 11,서울특별시 성북구 정릉동 847,37.6120423,127.0003392,서울특별시 성북구청,서울특별시 성북경찰서,Y,1,,2021-09-09
